Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,CCIA EVC3,1000 International Drive,Short Term,Corpus Christi,TX,78406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.775444,-97.502537,2026-04-07,355926,2026-04-07 03:32:03 UTC,,,,2024-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCIA EVC2,1000 International Drive,Short Term,Corpus Christi,TX,78406,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.775432,-97.50247,2026-04-07,355927,2026-04-07 03:32:03 UTC,,,,2024-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCIA EVC4,1000 International Drive,Short Term,Corpus Christi,TX,78406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.775442,-97.502593,2026-04-07,355928,2026-04-07 03:32:04 UTC,,,,2024-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCIA EVC5,1000 International Drive,Short Term,Corpus Christi,TX,78406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.775443,-97.502648,2026-04-07,355929,2026-04-07 03:32:04 UTC,,,,2024-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCIA EVC6,1000 International Drive,Short Term,Corpus Christi,TX,78406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.775444,-97.502676,2026-04-07,355930,2026-04-07 03:32:05 UTC,,,,2024-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"CircleK - Seguin, TX",1805 W IH 10,,Seguin,TX,78155,,833-505-2291,E,,Public,24 hours daily,CREDIT,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge,200-8,29.58253,-97.99321,2025-05-12,356106,2026-02-02 23:16:24 UTC,P,,,2024-08-01,,,,,J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,EV#1 EV #2,1945 Westview Blvd,Unit 6101,Conroe,TX,77304,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.328778,-95.48269,2026-04-07,356141,2026-04-07 03:27:18 UTC,,,,2024-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Baylor University,901 S University Parks Dr,,Waco,TX,76706,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,31.551169,-97.121095,2026-04-07,356172,2026-04-07 04:57:36 UTC,,,,2024-09-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DD Presidio 13.58,2028 Presidio Vista Dr,,Fort Worth,TX,76177,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,32.9053114,-97.3282496,2026-04-08,356222,2026-04-08 00:27:47 UTC,,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"The Monarch MD, LP - Medical District Apartments",1108 7th Avenue,,Fort Worth,TX,76104,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,32.73254582082398,-97.34210249759573,2026-04-07,356223,2026-04-08 00:01:14 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Deco - 969 Commerce St,969 Commerce Street,,Fort Worth,TX,76102,,888-998-2546,E,,Public,24 hours daily,,,,,,14,,,Blink Network,https://blinkcharging.com,GPS,32.752260468620285,-97.32813771013488,2026-04-08,356226,2026-04-08 00:31:19 UTC,,,,2024-02-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Greenhill School Student Parking - Water Tower Lot,4141 Spring Valley Road,,Addison,TX,75001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,32.94297,-96.84453,2026-04-08,356240,2026-04-08 00:19:12 UTC,,,,2024-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LIPT Brisbane Court LLC,6921 Brisbane Court,,Sugar Land,TX,77479,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,29.580458556830415,-95.65350552039824,2026-04-08,356243,2026-04-08 00:22:28 UTC,,,,2024-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Cendana District West,7303 South Peek Road,,Richmond,TX,77407,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,29.68867139063524,-95.75940594141532,2026-04-08,356245,2026-04-08 00:50:57 UTC,,,,2024-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOME2 PARIS TX STATION 1,3143 NE Loop 286,,Paris,TX,75462,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.67426,-95.518962,2026-04-07,356259,2026-04-07 03:32:25 UTC,,,,2024-09-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOME2 PARIS TX STATION 3,3143 Northeast Loop 286,,Paris,TX,75460,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.674139,-95.519002,2026-04-07,356277,2026-04-07 03:32:53 UTC,,,,2024-09-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOME2 PARIS TX STATION 4,3143 Northeast Loop 286,,Paris,TX,75460,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.674062,-95.51913,2026-04-07,356278,2026-04-07 03:32:54 UTC,,,,2024-09-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOME2 PARIS TX STATION 2,3143 Northeast Loop 286,,Paris,TX,75460,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.674105,-95.519238,2026-04-07,356279,2026-04-07 03:32:54 UTC,,,,2024-09-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Cook Children's Hospital P1 Parking Lot,1534 Pruitt St,,Fort Worth,TX,76104,,817-659-1030,E,,Public,8am-10pm daily,ACCOUNT_BALANCE CREDIT,,,,,16,,,REVITALIZE,https://www.revitalizecs.com,200-8,32.73757,-97.34268,2025-10-13,356307,2026-02-02 23:16:24 UTC,P,,,2023-03-02,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Westview Apartments,501 W Criner St,In Courtyard,Grandview,TX,76050,,817-659-1030,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,2,,,REVITALIZE,https://www.revitalizecs.com,200-8,32.27025,-97.18761,2025-10-13,356311,2026-02-02 23:16:24 UTC,P,,,2022-05-25,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ACTAC - AC Hotel Waco Downtown,600 Mary Ave,,Waco,TX,76701,,866-816-7584,E,,Public,24 hours daily,,,,,,6,,,EV Connect,https://www.evconnect.com,GPS,31.553642,-97.130594,2026-04-07,356374,2026-04-07 04:57:02 UTC,,,,2024-09-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Krispy Kreme - Tesla Supercharger,701 E Stassney Ln,,Austin,TX,78745,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,30.200106,-97.767194,2024-10-11,356461,2025-02-12 00:16:32 UTC,P,,,2024-09-23,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tiger Mart - Tesla Supercharger,625 FM664,,Waxahachie,TX,75167,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,32.428696,-96.874512,2024-10-11,356465,2025-05-06 21:07:47 UTC,P,,,2024-09-26,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Waggin' Tail Ranch RV Resort - Parking,10801 FM2931,,Pilot Point,TX,76258,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,2,,,EVOKE,https://evokesystems.com,GPS,33.344054,-96.935448,2025-09-12,356890,2026-03-31 19:51:34 UTC,P,,,2022-11-14,,,,,J1772,US,,,,Public,,public,,,CAMPGROUND,,,,,,,$0.30 per kWh; $5 per hour idle fee,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,The Kincaid,7200 Dallas Parkway,,Plano,TX,75024,,888-222-6618,E,,Public,,,,,,,4,,,NOODOE,https://www.noodoe.com,GPS,33.0762107,-96.8232486,2026-04-07,357184,2026-04-07 05:48:26 UTC,,,,2024-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EV#1 EV #3,1945 Westview Blvd,Unit 6108,Conroe,TX,77304,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.328759,-95.482682,2026-04-07,357328,2026-04-07 03:27:16 UTC,,,,2024-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Orthopedic Institute of Rio Grande Valley - Sol Haus LLC,4425 North McColl Road Suite 10,,McAllen,TX,78504,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,26.241716,-98.206532,2026-04-08,357420,2026-04-08 00:06:37 UTC,,,,2023-07-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OAK HILL ST 1&2 230441020010,6701 Rialto Blvd,,Austin,TX,78735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.248406,-97.860382,2026-04-07,357747,2026-04-07 03:27:19 UTC,,,,2024-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Doggett Ford,9225 North Fwy,,Houston,TX,77037,,800-489-1588,E,,Public,Mon: 7:00am-8:00pm; Tue: 7:00am-8:00pm; Wed: 7:00am-8:00pm; Thu: 7:00am-8:00pm; Fri: 7:00am-8:00pm; Sat: 7:00am-6:00pm,,,,,,4,4,,FCN,https://francisenergy.com,GPS,29.8954232,-95.4132637,2026-04-07,357806,2026-04-07 05:13:55 UTC,,,,2024-10-10,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bird Kultgen Ford,1701 W Loop 340,,Waco,TX,76712,,800-489-1588,E,,Public,24 hours daily,,,,,,2,4,,FCN,https://francisenergy.com,GPS,31.4987696,-97.1684491,2026-04-07,357810,2026-04-07 05:13:57 UTC,,,,2024-10-10,,,,,J1772 J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1001 FM 1764,1001 FM 1764,,La Marque,TX,77568,,855-900-7584,E,,Public,24 hours daily,,,,,,,6,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,29.401649,-95.033208,2026-04-07,357947,2026-04-07 04:36:20 UTC,,,,2024-10-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MB BUCEES TEMPLE 7-8,4155 N General Bruce Dr,,Temple,TX,76501,,833-622-4743,E,,Public,24 hours daily; Open to all EV drivers,,,,,,,2,,MERCEDES_BENZ,https://www.mbusa.com/en/ev-charging-stations,GPS,31.13739,-97.327398,2026-04-07,357973,2026-04-07 03:28:47 UTC,,,,2024-10-15,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WILLS POINT FORD,618 Houston St,,Wills Point,TX,75169,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,2,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,32.705422,-96.001891,2026-04-07,358410,2026-04-07 06:50:29 UTC,,,,2024-02-26,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lufkin Ford,800 N Medford Dr,,Lufkin,TX,75901,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,31.343992,-94.690517,2026-04-07,358411,2026-04-07 06:50:17 UTC,,,,2023-10-06,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bill Utter Ford,4901 S Interstate 35 E,,Denton,TX,76210,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,6,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,33.163064,-97.071992,2026-04-07,358412,2026-04-07 06:50:19 UTC,,,,2024-01-09,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Planet Ford,20403 Interstate 45 N,,Spring,TX,77388,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,6,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,30.0624,-95.434975,2026-04-07,358413,2026-04-07 06:50:46 UTC,,,,2024-05-29,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Helfman Ford,12220 Southwest Fwy,,Stafford,TX,77477,,888-357-1009,E,,Public,Mon: 7:00am-8:00pm; Tue: 7:00am-8:00pm; Wed: 7:00am-8:00pm; Thu: 7:00am-8:00pm; Fri: 7:00am-8:00pm; Sat: 7:00am-8:00pm,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,6,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,29.646344,-95.575004,2026-04-07,358414,2026-04-07 06:50:14 UTC,,,,2023-10-18,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Friendly Ford of Crosby,2425 US-90,,Crosby,TX,77532,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,29.8906631,-95.0606957,2026-04-07,358415,2026-04-07 06:50:44 UTC,,,,2024-05-16,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Appel Ford,1820 US Hwy 290 W,,Brenham,TX,77833,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,30.156065,-96.417964,2026-04-07,358417,2026-04-07 06:50:14 UTC,,,,2023-11-22,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ken Stoepel Ford,400 Sidney Baker St S,,Kerrville,TX,78028,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,30.040204,-99.143603,2026-04-07,358418,2026-04-07 06:50:54 UTC,,,,2024-07-01,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tipton Motors,3840 North Expy,,Brownsville,TX,78526,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,25.9663529,-97.5104401,2026-04-07,358420,2026-04-07 06:50:50 UTC,,,,2024-03-27,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hacienda Ford,3010 W University Dr,,Edinburg,TX,78539,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,26.304962,-98.194707,2026-04-07,358421,2026-04-07 06:51:05 UTC,,,,2024-08-15,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,McLane Ford of Fredricksburg,1279 S US Hwy 87,,Fredericksburg,TX,78624,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,30.254,-98.871216,2026-04-07,358422,2026-04-07 06:50:16 UTC,,,,2023-10-18,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Griffith Ford San Marcos,2661 IH 35 S,,San Marcos,TX,78666,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,29.922305,-97.8946,2026-04-07,358423,2026-04-07 06:51:05 UTC,,,,2024-07-01,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BLOCKYARD BLOCKYARD 1,1909 Alexander Avenue,Garage Level 2,Austin,TX,78722,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.282611,-97.709238,2026-04-07,358451,2026-04-07 03:17:17 UTC,,,,2024-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BLOCKYARD BLOCKYARD 2,1909 Alexander Avenue,Garage Level 4,Austin,TX,78722,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.282654,-97.709283,2026-04-07,358452,2026-04-07 03:17:17 UTC,,,,2024-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Allegiance Electric & Controls - Office Unit,104 Gavelston St,,Wichita Falls,TX,76301,,833-611-5965,E,,Public,24 hours daily,,,,,,1,,,VIALYNK,https://www.lynkwell.com,GPS,33.89909,-98.48556,2026-04-07,358506,2026-04-07 05:59:15 UTC,,,,2024-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Courtyard by Marriott Fort Worth Downtown/Blackstone - Tesla Destination,601 Main St,,Fort Worth,TX,76102,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.753803,-97.330264,2024-07-01,358513,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tru by Hilton Laredo Airport - Tesla Destination,7120 Rosson Rd,,Laredo,TX,78041,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,27.560526,-99.446775,2024-07-01,358524,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Workplace - Tesla Destination,306 W Bluff St,,Granbury,TX,76048,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.441692,-97.790325,2024-07-01,358534,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Candlewood Suites Aransas Pass - Tesla Destination,501 E Goodnight Ave,,Aransas Pass,TX,78336,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,27.899791,-97.142711,2024-07-01,358563,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Jalapeno Tree - Tesla Destination,17270 I-20 Frontage Rd,,Canton,TX,75103,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.579944,-95.856373,2024-07-01,358569,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Dallas, TX - Carlisle Street - Tesla Destination",2821 Carlisle St,,Dallas,TX,75204,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.802107,-96.804328,2024-07-01,358582,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites by Wyndham Alamo - McAllen East - Tesla Destination,909 E Frontage Rd,,Alamo,TX,78516,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,26.190369,-98.118174,2024-07-01,358594,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites by Wyndham Houston East at Sheldon Rd - Tesla Destination,16211 E Freeway Service Rd,,Channelview,TX,77530,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,29.783967,-95.112674,2024-07-01,358596,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Whistlestop Restaurant & Bar - Tesla Destination,104  Front St,,Trinidad,TX,75163,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.144551,-96.091261,2024-07-01,358630,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Dreamland Dripping Springs - Tesla Destination,2770 US-290,,Dripping Springs,TX,78620,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,30.207574,-98.128685,2024-07-01,358635,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites by Wyndham Corpus Christi Southeast - Tesla Destination,5921  S Padre Island Dr,,Corpus Christi,TX,78412,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,27.704683,-97.36507,2024-07-01,358637,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Brownsville - Tesla Destination,651 Sunrise Blvd,,Brownsville,TX,78526,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,25.962568,-97.508513,2024-07-01,358674,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Holiday Inn Express & Suites Alpine Southeast, an IHG Hotel - Tesla Destination",2004  East HWY-90,,Alpine,TX,79830,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,30.363762,-103.640749,2024-07-01,358759,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1550 On the Green - Tesla Destination,1550 Lamar St,,Houston,TX,77010,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,29.752975,-95.360996,2024-07-01,358772,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
